candidate_id,title,authors,year,doi,arxiv_id,primary_url,facets,families,method_groups,query_ids,route_occurrences,score,decision,screen_reason,provenance
doi:10.1103/physreve.107.054127,Simulating first-order phase transition with hierarchical autoregressive networks,P. Białas; Paulina Czarnota; Piotr Korcyl; Tomasz Stebel,2023,10.1103/physreve.107.054127,,https://doi.org/10.1103/physreve.107.054127,extension,extension,,Q33,1,-4,exclude,score=-4; phrase_hits=1; strong_domain=; root_methods=; domain=sampl; routes=extension,current OpenAlex response
arxiv:1511.03804,Study of entropy production in Yang-Mills theory with use of Husimi function,Hidekazu Tsukiji; Hideaki Iida; Teiji Kunihiro; Akira Ohnishi; Toru T. Takahashi,2015,,1511.03804,http://arxiv.org/abs/1511.03804v1,objective,keyword,,Q26,1,-4,exclude,score=-4; phrase_hits=1; strong_domain=; root_methods=; domain=field; routes=keyword,current arXiv API response
title:styleflow attribute conditioned exploration of stylegan generated images using conditional continuous normalizing flows,StyleFlow: Attribute-conditioned Exploration of StyleGAN-Generated Images using Conditional Continuous Normalizing Flows,"Abdal, R; Zhu, P; Mitra, NJ; Wonka, P",2021,,,https://discovery.ucl.ac.uk/id/eprint/10139851/,adjacent_method,keyword,flow,Q19,1,-4,exclude,score=-4; phrase_hits=2; strong_domain=; root_methods=continuous normalizing flow; domain=flow;sampl; routes=keyword,current OpenAlex response
doi:10.1214/10-sts327,The Random Walk Metropolis: Linking Theory and Practice Through a Case Study,Chris Sherlock; Paul Fearnhead; Gareth O. Roberts,2010,10.1214/10-sts327,,https://doi.org/10.1214/10-sts327,correction,keyword,,Q17,1,-4,exclude,score=-4; phrase_hits=0; strong_domain=markov chain monte carlo; root_methods=; domain=markov;monte; routes=keyword,current OpenAlex response
arxiv:1711.11586,Toward Multimodal Image-to-Image Translation,Jun-Yan Zhu; Richard Zhang; Deepak Pathak; Trevor Darrell; Alexei A. Efros; Oliver Wang; Eli Shechtman,2017,10.48550/arxiv.1711.11586,1711.11586,http://arxiv.org/abs/1711.11586,failure,keyword,failure,Q23,1,-4,exclude,score=-4; phrase_hits=1; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
arxiv:1705.07761,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning,Akash Srivastava; Lazar Valkov; Chris Russell; Michael U. Gutmann; Charles Sutton,2017,10.48550/arxiv.1705.07761,1705.07761,http://arxiv.org/abs/1705.07761,failure,keyword,failure,Q23,1,-4,exclude,score=-4; phrase_hits=1; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1109/tpami.2010.147,SIFT Flow: Dense Correspondence across Scenes and Its Applications,Ce Liu; Jenny Yuen; Antonio Torralba,2010,10.1109/tpami.2010.147,,https://doi.org/10.1109/tpami.2010.147,adjacent_method,keyword,flow,Q18;Q19;Q21,3,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field;flow;sampl; routes=keyword,current OpenAlex response
doi:10.1002/jcc.21287,CHARMM: The biomolecular simulation program,Bernard R. Brooks; Charles L. Brooks; Alexander D. MacKerell; Lennart Nilsson; Robert J. Petrella; Benoı̂t Roux; Youngdo Won; Georgios Archontis; Christian Bartels; Stefan Boresch; Amedeo Caflisch; Leo S. D. Caves; Qiang Cui; Aaron R. Dinner; Michael Feig; Stefan Fischer; Jun Gao; Milan Hodošček; Wonpil Im; Krzysztof Kuczera; Themis Lazaridis; Jianpeng Ma; Victor Ovchinnikov; Emanuele Paci; Richard W. Pastor; Carol Beth Post; Jingzhi Pu; Michael Schaefer; Bruce Tidor; Richard M. Venable; H. Lee Woodcock; Xiaojing Wu; Wei Yang; Darrin M. York; Martin Karplus,2009,10.1002/jcc.21287,,https://doi.org/10.1002/jcc.21287,mechanism;objective,keyword,,Q14;Q15,2,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field;path;sampl; routes=keyword,current OpenAlex response
arxiv:1609.03499,WaveNet: A Generative Model for Raw Audio,Aäron van den Oord; Sander Dieleman; Heiga Zen; Karen Simonyan; Oriol Vinyals; Alexander Graves; Nal Kalchbrenner; Andrew Senior; Koray Kavukcuoglu,2016,10.48550/arxiv.1609.03499,1609.03499,http://arxiv.org/abs/1609.03499,adjacent_method,keyword,,Q20,2,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=keyword,current OpenAlex response
doi:10.1109/iccv.2019.00299,6-DOF GraspNet: Variational Grasp Generation for Object Manipulation,Arsalan Mousavian; Clemens Eppner; Dieter Fox,2019,10.1109/iccv.2019.00299,,https://doi.org/10.1109/iccv.2019.00299,author,author,,Q10,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=author,current OpenAlex response
doi:10.1214/088342307000000014,A General Framework for the Parametrization of Hierarchical Models,Omiros Papaspiliopoulos; Gareth O. Roberts; Martin Sköld,2007,10.1214/088342307000000014,,https://doi.org/10.1214/088342307000000014,lineage,closure,,Q36,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=closure,current OpenAlex response
doi:10.1155/int/9987535,A Review of Deepfake and Its Detection: From Generative Adversarial Networks to Diffusion Models,Baoping Liu; Baoping Liu; Bo Liu; Bo Liu; Tianqing Zhu; Ming Ding,2025,10.1155/int/9987535,,https://doi.org/10.1155/int/9987535,failure,adversarial,diffusion,Q32,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=adversarial,current OpenAlex response
doi:10.1145/3656579,A Survey of Multi-modal Knowledge Graphs: Technologies and Trends,Wanying Liang; Pasquale De Meo; Yong Tang; Jia Zhu,2024,10.1145/3656579,,https://doi.org/10.1145/3656579,author,author,,Q10,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field; routes=author,current OpenAlex response
doi:10.1007/s44379-024-00011-x,A survey on machine learning approaches for uncertainty quantification of engineering systems,Zhenzhou Lü; Pengfei Wei; Ke Feng; De‐Cheng Feng; Michael Beer,2025,10.1007/s44379-024-00011-x,,https://doi.org/10.1007/s44379-024-00011-x,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field; routes=adjacent,current OpenAlex response
doi:10.18653/v1/p18-1094,Adversarial Contrastive Estimation,Avishek Joey Bose; Huan Ling; Yanshuai Cao,2018,10.18653/v1/p18-1094,,https://doi.org/10.18653/v1/p18-1094,failure,adversarial,,Q32,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adversarial,current OpenAlex response
doi:10.1007/s10955-016-1513-0,Asymptotics of Sample Entropy Production Rate for Stochastic Differential Equations,Feng-Yu Wang; Jie Xiong; Lihu Xu,2016,10.1007/s10955-016-1513-0,,https://doi.org/10.1007/s10955-016-1513-0,objective,keyword,,Q16,1,-5,exclude,score=-5; phrase_hits=1; strong_domain=; root_methods=; domain=sampl;stochastic; routes=keyword,current OpenAlex response
doi:10.1198/jcgs.2009.06148,Bayesian Inference in Hidden Markov Random Fields for Binary Data Defined on Large Lattices,Nial Friel; A. N. Pettitt; R. Reeves; Ernst C. Wit,2009,10.1198/jcgs.2009.06148,,https://doi.org/10.1198/jcgs.2009.06148,identity,root,,Q01,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field;lattice;markov; routes=root,current OpenAlex response
doi:10.5167/uzh-71594,Bayesian mixed-effects inference on classification performance in hierarchical datasets,"Kay H. Brodersen; Christoph Mathys; Justin Chumbley; Jean Daunizeau; Cheng Soon Ong; Buchmann, J M; Klaas Ε. Stephan",2012,10.5167/uzh-71594,,https://doi.org/10.5167/uzh-71594,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adjacent,current OpenAlex response
doi:10.1609/aaai.v33i01.33016834,CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling,Ning Miao; Hao Zhou; Lili Mou; Rui Yan; Lei Li,2019,10.1609/aaai.v33i01.33016834,,https://doi.org/10.1609/aaai.v33i01.33016834,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adjacent,current OpenAlex response
doi:10.22331/q-2023-08-08-1076,Classical models may be a better explanation of the Jiuzhang 1.0 Gaussian Boson Sampler than its targeted squeezed light model,Javier Martínez-Cifuentes; K. M. Fonseca-Romero; Nicolás Quesada,2023,10.22331/q-2023-08-08-1076,,https://doi.org/10.22331/q-2023-08-08-1076,author,author,,Q10,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=author,current OpenAlex response
doi:10.1088/1748-0221/15/11/p11004,DCTRGAN: improving the precision of generative models with reweighting,S. Diefenbacher; E. Eren; G. Kasieczka; A. Korol; B. Nachman; D. Shih,2020,10.1088/1748-0221/15/11/p11004,,https://doi.org/10.1088/1748-0221/15/11/p11004,failure,adversarial,,Q32,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adversarial,current OpenAlex response
doi:10.1112/jlms/s1-42.1.186b,DIFFUSION PROCESSES AND THEIR SAMPLE PATHS,Samuel Taylor,1967,10.1112/jlms/s1-42.1.186b,,https://doi.org/10.1112/jlms/s1-42.1.186b,adjacent_method,keyword,diffusion,Q22,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;path;sampl; routes=keyword,current OpenAlex response
doi:10.1002/mrm.24736,Design of multishell sampling schemes with uniform coverage in diffusion MRI,Emmanuel Caruyer; Christophe Lenglet; Guillermo Sapiro; Rachid Deriche,2013,10.1002/mrm.24736,,https://doi.org/10.1002/mrm.24736,adjacent_method,keyword,diffusion,Q22,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;field;sampl; routes=keyword,current OpenAlex response
doi:10.1007/978-3-642-62025-6,Diffusion Processes and their Sample Paths,Kiyosi Itô; H. P. McKean,1996,10.1007/978-3-642-62025-6,,https://doi.org/10.1007/978-3-642-62025-6,adjacent_method,keyword,diffusion,Q22,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;path;sampl; routes=keyword,current OpenAlex response
doi:10.2307/2315169,Diffusion Processes and their Sample Paths.,G. F. Newell; Kanae Ito; H. P. McKean,1968,10.2307/2315169,,https://doi.org/10.2307/2315169,adjacent_method,keyword,diffusion,Q22,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;path;sampl; routes=keyword,current OpenAlex response
doi:10.46586/tches.v2022.i3.223-263,Don’t Reject This: Key-Recovery Timing Attacks Due to Rejection-Sampling in HQC and BIKE,Qian Guo; Clemens Hlauschek; Thomas Johansson; Norman Lahr; Alexander Nilsson; Robin Leander Schröder,2022,10.46586/tches.v2022.i3.223-263,,https://doi.org/10.46586/tches.v2022.i3.223-263,author,author,,Q10,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=author,current OpenAlex response
doi:10.1021/acsearthspacechem.2c00031,Dynamic Responses of Trace Metal Bioaccessibility to Fluctuating Redox Conditions in Wetland Soils and Stream Sediments,Neha Sharma; Zixuan Wang; Jeffrey G. Catalano; Daniel E. Giammar,2022,10.1021/acsearthspacechem.2c00031,,https://doi.org/10.1021/acsearthspacechem.2c00031,author,author,,Q10,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=author,current OpenAlex response
doi:10.1103/physrevlett.79.5154,Dynamics of an Interacting Particle System: Evidence of Critical Slowing Down,C. Djurberg; Peter Svedlindh; П. Нордблад; Mikkel Fougt Hansen; F. Bødker; Steen Mørup,1997,10.1103/physrevlett.79.5154,,https://doi.org/10.1103/physrevlett.79.5154,failure,keyword,failure,Q11,1,-5,exclude,score=-5; phrase_hits=1; strong_domain=; root_methods=; domain=field;sampl; routes=keyword,current OpenAlex response
doi:10.2118/26436-ms,Enhanced Reservoir Description: Using Core and Log Data to Identify Hydraulic (Flow) Units and Predict Permeability in Uncored Intervals/Wells,J. O. Amaefule; Mehmet Altunbay; Djebbar Tiab; David G. Kersey; Dare K. Keelan,1993,10.2118/26436-ms,,https://doi.org/10.2118/26436-ms,adjacent_method,keyword,flow,Q18,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=flow;phi;sampl; routes=keyword,current OpenAlex response
doi:10.1103/physreve.85.031129,Entropy production and Kullback-Leibler divergence between stationary trajectories of discrete systems,Édgar Roldán; Juan M. R. Parrondo,2012,10.1103/physreve.85.031129,,https://doi.org/10.1103/physreve.85.031129,objective,keyword,,Q16,1,-5,exclude,score=-5; phrase_hits=1; strong_domain=; root_methods=; domain=sampl;stochastic; routes=keyword,current OpenAlex response
doi:10.1186/1471-2105-11-94,Evaluation of statistical methods for normalization and differential expression in mRNA-Seq experiments,James Bullard; Elizabeth Purdom; Kasper D. Hansen; Sandrine Dudoit,2010,10.1186/1471-2105-11-94,,https://doi.org/10.1186/1471-2105-11-94,adjacent_method,keyword,flow;scaling,Q18,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=flow;phi;sampl; routes=keyword,current OpenAlex response
doi:10.1038/s41557-023-01427-3,Exploring the frontiers of condensed-phase chemistry with a general reactive machine learning potential,Shuhao Zhang; Małgorzata Z. Makoś; Ryan B. Jadrich; Elfi Kraka; Kipton Barros; Benjamin Nebgen; Sergei Tretiak; Olexandr Isayev; Nicholas Lubbers; Richard A. Messerly; Justin S. Smith,2024,10.1038/s41557-023-01427-3,,https://doi.org/10.1038/s41557-023-01427-3,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adjacent,current OpenAlex response
doi:10.1103/physrevb.76.085416,Freezing of argon in ordered and disordered porous carbon,Benoît Coasne; Surendra Jain; Linda Naamar; Keith E. Gubbins,2007,10.1103/physrevb.76.085416,,https://doi.org/10.1103/physrevb.76.085416,failure,keyword,gauge,Q12,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=monte;sampl;topolog; routes=keyword,current OpenAlex response
doi:10.1093/mnras/stv781,GREAT3 results – I. Systematic errors in shear estimation and the impact of real galaxy morphology,Rachel Mandelbaum; Barnaby Rowe; R. Armstrong; Deborah Bard; E. Bertin; James Bosch; D. Boutigny; F. Courbin; William A. Dawson; Annamaria Donnarumma; Ian Fenech Conti; R. Gavazzi; Marc Gentile; M. S. S. Gill; David W. Hogg; Eric Huff; M. James Jee; Tomasz Kacprzak; M. Kilbinger; T. Kuntzer; Dustin Lang; Wentao Luo; M. March; Philip J. Marshall; Joshua E. Meyers; L. Miller; Hironao Miyatake; Reiko Nakajima; Fred Maurice Ngolè Mboula; G. Nurbaeva; Yuki Okura; S. Paulin‐Henriksson; Jason Rhodes; M. Schneider; Huanyuan Shan; E. Sheldon; Melanie Simet; Jean‐Luc Starck; F. Sureau; M. Tewes; Kristian Zarb Adami; Jun Zhang; J. Zuntz,2015,10.1093/mnras/stv781,,https://doi.org/10.1093/mnras/stv781,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=field; routes=adjacent,current OpenAlex response
doi:10.1016/j.neucom.2024.128373,Generative diffusion models: A survey of current theoretical developments,Melike Nur Yeğin; Mehmet Fatih Amasyalı,2024,10.1016/j.neucom.2024.128373,,https://doi.org/10.1016/j.neucom.2024.128373,failure,adversarial,diffusion,Q32,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion; routes=adversarial,current OpenAlex response
doi:10.1103/physrevb.101.214205,Kinetically constrained freezing transition in a dipole-conserving system,Alan Morningstar; Vedika Khemani; David A. Huse,2020,10.1103/physrevb.101.214205,,https://doi.org/10.1103/physrevb.101.214205,failure,keyword,scaling,Q12,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=lattice;markov;stochastic; routes=keyword,current OpenAlex response
title:long range hybrid plasmonics,Long Range Hybrid Plasmonics,Wen Ma,2013,,,http://hdl.handle.net/1807/69981,author,author,,Q06,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=author,current OpenAlex response
doi:10.1111/1468-0262.00274,Maximum Likelihood Estimation of Discretely Sampled Diffusions: A Closed-form Approximation Approach,Yacine Aı̈t-Sahalia,2002,10.1111/1468-0262.00274,,https://doi.org/10.1111/1468-0262.00274,adjacent_method,keyword,diffusion,Q22,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=diffusion;monte;sampl; routes=keyword,current OpenAlex response
doi:10.18653/v1/2022.acl-long.31,Mix and Match: Learning-free Controllable Text Generationusing Energy Language Models,Fatemehsadat Mireshghallah; Kartik Goyal; Taylor Berg-Kirkpatrick,2022,10.18653/v1/2022.acl-long.31,,https://doi.org/10.18653/v1/2022.acl-long.31,correction,adjacent,diffusion,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adjacent,current OpenAlex response
doi:10.1038/s43586-022-00121-x,Nested sampling for physical scientists,G. Ashton; Noam Bernstein; Johannes Büchner; Xi Chen; Gábor Cśanyi; Andrew Fowlie; Farhan Feroz; Matthew Griffiths; Will Handley; Michael Habeck; Edward Higson; M. P. Hobson; A. Lasenby; David Parkinson; Lívia B. Pártay; M. Pitkin; Doris Schneider; Joshua S. Speagle; Leah F. South; J. Veitch; Philipp Wacker; David J. Wales; D. P. Yallup,2022,10.1038/s43586-022-00121-x,,https://doi.org/10.1038/s43586-022-00121-x,correction,adjacent,,Q31,1,-5,exclude,score=-5; phrase_hits=0; strong_domain=; root_methods=; domain=sampl; routes=adjacent,current OpenAlex response
doi:10.1103/physrevd.103.103006,Nested sampling with normalizing flows for gravitational-wave inference,M. J. Williams; J. Veitch; C. Messenger,2021,10.1103/physrevd.103.103006,,https://doi.org/10.1103/physrevd.103.103006,adjacent_method,keyword,flow,Q18,1,-5,exclude,score=-5; phrase_hits=1; strong_domain=; root_methods=; domain=flow;sampl; routes=keyword,current OpenAlex response
